make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,lnprice
volkswagen,diesel,std,two,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.563176287261366,ohc,cuatro-o-menos,-0.738738977515542,idi,-1.19068532701301,0.459891386724142,3.22590262608193,-1.37066002747674,-0.685517934332868,1.828722059962,2.23615769634908,8.95866873704743
volkswagen,gas,std,two,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.665268371322044,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.288304744600701,-0.475164007892489,0.259912013017202,0.273386331629567,0.478637400231368,8.98406692765304
volkswagen,diesel,std,four,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.557286359334788,ohc,cuatro-o-menos,-0.738738977515542,idi,-1.19068532701301,0.459891386724142,3.22590262608193,-1.37066002747674,-0.685517934332868,1.828722059962,2.23615769634908,8.98657162526805
volkswagen,gas,std,four,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.659378443395466,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.288304744600701,-0.475164007892489,0.259912013017202,0.273386331629567,0.478637400231368,9.01127949117793
volkswagen,gas,std,four,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.535689956937337,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.288304744600701,-0.475164007892489,0.259912013017202,0.273386331629567,0.478637400231368,9.04723303410603
volkswagen,diesel,turbo,four,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.449304347347533,ohc,cuatro-o-menos,-0.738738977515542,idi,-1.19068532701301,0.459891386724142,3.22590262608193,-0.936480139193469,-1.31580456589958,1.828722059962,1.65031759764317,9.15852062324639
volkswagen,gas,std,four,sedan,fwd,front,-0.252871486042998,-0.196520920512002,-0.178852979361978,0.78124741536777,-0.486607224215858,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.0372899324090846,-0.0681203626269186,0.78515087265613,0.117852758796324,0.185717350878417,9.2098402469345
volkswagen,gas,std,two,convertible,fwd,front,-0.723765525187843,-1.20731999338704,-0.798450800723175,0.740106807718108,-0.57691945242338,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.413812150696509,-0.339482792803966,0.78515087265613,-0.193214386870164,-0.253662723151009,9.35832924968963
volkswagen,gas,std,two,hatchback,fwd,front,-0.723765525187843,-0.685617246096701,-0.893773542471054,-0.987798713567667,-0.641708659615734,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.413812150696509,-0.339482792803966,0.78515087265613,-0.193214386870164,-0.253662723151009,9.20833836930551
volkswagen,gas,std,four,sedan,fwd,front,0.268475485867369,0.496365540732987,0.488406212873162,0.534403769469802,0.22214743628231,ohc,cinco-seis,0.274182208400114,mpfi,-0.52435949978073,0.459891386724142,-0.413812150696509,0.203242067550128,0.78515087265613,-0.970882251036382,-0.985962846533387,9.49514330367712
volkswagen,diesel,turbo,four,sedan,fwd,front,0.268475485867369,0.496365540732987,0.488406212873162,0.534403769469802,0.0611560729558563,ohc,cuatro-o-menos,-0.738738977515542,idi,-1.19068532701301,0.459891386724142,3.22590262608193,-0.936480139193469,-1.31580456589958,1.20658776862903,1.06447749893727,9.53567943560506
volkswagen,gas,std,four,wagon,fwd,front,0.268475485867369,0.732762098098925,0.488406212873162,0.534403769469802,0.0297431240141093,ohc,cuatro-o-menos,-0.427070920310725,mpfi,-0.52435949978073,0.459891386724142,-0.288304744600701,-0.393755278839375,0.78515087265613,-0.03768081403692,0.0392573262019418,9.41654120256008
volvo,gas,std,four,sedan,rwd,front,0.924363611819117,1.19740360740439,0.631390325494976,0.986950453616077,0.714938072805966,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.162797338504893,0.311787039620947,0.575055328800559,-0.348747959703408,-0.400122747827485,9.46807856805489
volvo,gas,std,four,wagon,rwd,front,0.924363611819117,1.19740360740439,0.631390325494976,1.52177835306167,0.954461808486788,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.162797338504893,0.311787039620947,0.575055328800559,-0.348747959703408,-0.400122747827485,9.50412876285973
volvo,gas,std,four,sedan,rwd,front,0.924363611819117,1.19740360740439,0.631390325494976,0.986950453616077,0.760094186909728,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.162797338504893,0.311787039620947,0.575055328800559,-0.193214386870164,-0.400122747827485,9.67940606149394
volvo,gas,std,four,wagon,rwd,front,0.924363611819117,1.19740360740439,0.631390325494976,1.52177835306167,0.970168282957661,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.162797338504893,0.311787039620947,0.575055328800559,-0.193214386870164,-0.400122747827485,9.71202433782489
volvo,gas,turbo,four,sedan,rwd,front,0.924363611819117,1.19740360740439,0.631390325494976,0.986950453616077,0.976058210884239,ohc,cuatro-o-menos,0.118348179797706,mpfi,1.06741886527416,-0.346206634819764,-0.664826962888125,1.61432670447077,-0.0552313027661546,-1.28194939670287,-1.27888289588634,9.8211923098093
volvo,gas,turbo,four,wagon,rwd,front,0.924363611819117,1.19740360740439,0.631390325494976,1.52177835306167,1.19594885347647,ohc,cuatro-o-menos,0.118348179797706,mpfi,1.06741886527416,-0.346206634819764,-0.664826962888125,1.61432670447077,-0.0552313027661546,-1.28194939670287,-1.27888289588634,9.84955921051057
volvo,gas,std,four,sedan,rwd,front,1.73161053606742,1.19740360740439,1.44163363035193,0.698966200068446,0.793470445160334,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.162797338504893,0.311787039620947,0.575055328800559,-0.348747959703408,-0.400122747827485,9.73180915584065
volvo,gas,turbo,four,sedan,rwd,front,1.73161053606742,1.19740360740439,1.39397225947799,0.698966200068446,0.983911448119675,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.363609188258186,1.56005421843536,0.364959784944988,-0.970882251036382,-0.839502821856912,9.8545598789127
volvo,gas,std,four,sedan,rwd,front,1.73161053606742,1.19740360740439,1.44163363035193,0.698966200068446,0.911269003691885,ohcv,cinco-seis,1.23515871811497,mpfi,0.919346459222546,-1.24903641894894,-0.338507707039024,0.854511899975041,0.78515087265613,-1.12641582386963,-1.13242287120986,9.9751102962091
volvo,diesel,turbo,four,sedan,rwd,front,1.73161053606742,1.19740360740439,1.44163363035193,0.698966200068446,1.31374741200802,ohc,cinco-seis,0.507933251303728,idi,-1.19068532701301,0.459891386724142,3.22590262608193,0.0946970954793096,-0.685517934332868,0.117852758796324,-0.54658277250396,10.0199363651794
volvo,gas,turbo,four,sedan,rwd,front,1.73161053606742,1.19740360740439,1.44163363035193,0.698966200068446,1.00943446913484,ohc,cuatro-o-menos,0.404043898902122,mpfi,1.65970848948063,-0.346206634819764,-0.162797338504893,0.311787039620947,0.575055328800559,-0.970882251036382,-0.839502821856912,10.0268107685681
